course_id,course_title,url,price,num_subscribers,num_reviews,num_lectures,level,Rating,content_duration,published_date,subject 
3164198,React Js A-Z With Laravel - For Beginner to Advanced Level,https://www.udemy.com/course/react-with-laravel-build-complete-project/,1799.99,3968,570,426,Beginner Level,4.4037538,68.0,2020-05-24,Full Stack Web Development
1600118,Ionic Basics,https://www.udemy.com/course/ionic-basics/,399.99,7174,569,40,Beginner Level,4.5596657,2.5,2018-03-17,Ionic
5167442,MySQL for Beginners:  A Complete Training for beginnners,https://www.udemy.com/course/mysql-for-beginners-a-complete-mysql-training-for-beginnners/,649.99,59007,569,24,Beginner Level,4.408243,2.5,2023-02-19,Database Programming
3552513,Android Firebase Firestore - Masterclass - Build a Shop App,https://www.udemy.com/course/android-firebase-firestore-masterclass-build-a-shop-app/,1099.99,3578,569,121,Intermediate Level,4.5095253,18.0,2020-10-07,Firebase
2313770,Erlang: The Complete Beginner's Guide,https://www.udemy.com/course/completeerlang/,899.99,2821,567,36,All Levels,4.5300164,3.5,2019-04-09,Erlang
19603,Learning Dynamic Website Design - PHP MySQL and JavaScript,https://www.udemy.com/course/learning-dynamic-website-design/,399.99,48990,567,125,All Levels,4.718801,12.5,2012-06-15,Web Design
1443358,HTML5 Masterclass: Your Complete Beginner to Advanced Class,https://www.udemy.com/course/the-advanced-html5-bootcamp/,399.99,25832,566,83,All Levels,4.301272,7.0,2017-11-22,HTML5
719054,C# Programming for Beginners : The First Steps,https://www.udemy.com/course/c-programming-a-practical-applications-approach/,799.99,3465,566,185,Beginner Level,4.635365,18.0,2016-01-07,C#
3257650,"OK, Umbraco",https://www.udemy.com/course/ok-umbraco/,1299.99,2404,566,109,Intermediate Level,4.374376,16.0,2020-06-21,Umbraco
466414,C and C++ Programming : Step-by-Step Tutorial,https://www.udemy.com/course/c-and-c-programming/,399.99,20048,565,142,Beginner Level,3.9386551,12.0,2015-04-03,C (programming language)
834266,Java For Beginners - 1st step towards becoming a Java Guru!,https://www.udemy.com/course/corejava/,399.99,24298,565,131,Beginner Level,4.322795,22.0,2016-04-28,Java
721192,The Ultimate HTML Developer 2020 Edition,https://www.udemy.com/course/the-ultimate-html-developer/,399.99,13575,564,104,Beginner Level,4.6591916,10.0,2016-01-08,HTML
3957390,Software Architecture and Clean Code Design in OOP,https://www.udemy.com/course/software-architecture-learnit/,899.99,89296,564,150,All Levels,4.246809,49.0,2021-04-03,Software Architecture
3771224,Learn MongoDB in 2 hours | NoSql Database,https://www.udemy.com/course/getting-started-with-mongodb/,399.99,15445,564,23,Beginner Level,4.2993617,1.5,2021-01-13,MongoDB
1733070,iOS 12 & Xcode 10 - Complete Swift 4.2 & Objective-C Course,https://www.udemy.com/course/ios-12-xcode-10/,399.99,3392,564,280,All Levels,4.2156453,72.5,2018-06-05,Xcode
1356834,Project in DevOps - Build Real World Processes,https://www.udemy.com/course/project-in-devops-build-real-world-processes/,399.99,3570,564,59,Intermediate Level,4.1335087,9.0,2017-09-21,DevOps
767462,Spice Up Your C# Code With Advanced Language Features,https://www.udemy.com/course/spice-up-your-csharp-code-with-advanced-language-features/,399.99,3767,564,24,All Levels,4.4209356,2.5,2016-02-19,C#
5007846,Master HTML and CSS by building real world projects,https://www.udemy.com/course/master-html-and-css-by-building-real-world-projects/,399.99,15678,563,144,All Levels,4.6395655,16.0,2022-12-03,CSS
4366450,Amazon Elastic Compute Cloud (EC2) Beginners Certification,https://www.udemy.com/course/amazon-elastic-compute-cloud-ec2-beginners/,399.99,65900,562,36,Beginner Level,4.3341503,3.5,2021-10-25,Amazon EC2
3565275,Spatial Analysis & Geospatial Data Science in Python,https://www.udemy.com/course/spatial-data-science-in-python/,399.99,52646,562,47,All Levels,4.440599,5.0,2020-10-13,Spatial Analysis
1745158,Make a Google search engine clone: JavaScript PHP and MySQL,https://www.udemy.com/course/google-search-engine-clone/,549.99,3555,562,63,All Levels,4.690446,6.0,2018-06-12,PHP
3797234,RESTful Services in Oracle APEX - The Complete Guide (2024),https://www.udemy.com/course/restful-services-in-oracle-apex/,649.99,2996,562,26,Intermediate Level,4.5013094,1.5,2021-01-24,REST API
1466192,Level Management in Unity,https://www.udemy.com/course/level-management-in-unity/,399.99,5282,561,53,Beginner Level,4.723533,8.0,2017-12-11,Unity
1848568,React Data Visualization - Build a Cryptocurrency Dashboard,https://www.udemy.com/course/react-data-visualization-build-a-cryptocurrency-dashboard/,399.99,3222,561,41,All Levels,4.3857913,4.0,2018-08-10,React JS
3478798,Scala Programming In-Depth,https://www.udemy.com/course/scala-programming/,899.99,38664,561,28,Expert Level,4.5044775,39.5,2020-09-06,Scala
4204684,Automated Machine Learning for Beginners (Google & Apple),https://www.udemy.com/course/automl-for-ai-powered-professionals/,399.99,91614,561,92,Beginner Level,4.422112,3.5,2021-07-26,AutoML Automated Machine Learning
4827766,Test Automation for Beginners [Selenium-Cypress-Playwright],https://www.udemy.com/course/test-automation-for-beginners/,899.99,16949,561,116,Intermediate Level,4.5084205,10.5,2022-08-11,Automation Testing
846412,Learning Drupal 8,https://www.udemy.com/course/learning-drupal-8/,699.99,2529,561,101,All Levels,4.570232,9.5,2016-05-11,Drupal
3646911,Google Apps Script Complete Course New IDE 100+ Examples,https://www.udemy.com/course/course-apps-script/,1299.99,5440,561,354,All Levels,4.722752,33.5,2020-11-19,Google Apps Script
1196460,Advanced Android - Architecture with Dagger 2 and more,https://www.udemy.com/course/advanced-android/,399.99,3649,560,90,Intermediate Level,4.1235943,8.0,2017-04-28,Android Development
4943118,Python Data Visualization: Matplotlib & Seaborn Masterclass,https://www.udemy.com/course/python-data-visualization-matplotlib-seaborn/,1299.99,5737,560,94,All Levels,4.5202146,7.5,2022-10-24,Matplotlib
4833116,Introduction to Testing in Go (Golang),https://www.udemy.com/course/introduction-to-testing-in-go-golang/,1199.99,6984,559,120,Intermediate Level,4.6606393,12.5,2022-08-15,Unit Testing
655448,SQL From Scratch Using Oracle SQL Developer and TOAD,https://www.udemy.com/course/sql-from-scratch-using-oracle-sql-developer-and-toad/,399.99,15270,559,111,Beginner Level,4.5942097,10.5,2015-10-30,SQL
4983852,Anime Character Creator: Make 3D Anime Characters in Blender,https://www.udemy.com/course/blender-anime-character/,1199.99,6255,559,67,Intermediate Level,4.885913,10.5,2022-11-18,Blender
4915540,Tailwind CSS v3 - Beginner to Pro,https://www.udemy.com/course/tailwind-css-zero-to-hero/,1099.99,3434,558,33,All Levels,4.739746,4.0,2022-10-06,Tailwind CSS
1495598,Data Science and Machine Learning using Python - A Bootcamp,https://www.udemy.com/course/data-science-and-machine-learning-using-python-bootcamp-qazi/,399.99,2539,558,111,All Levels,4.355612,25.0,2018-01-05,Data Science
2937970,Neural Networks in Python from Scratch: Complete guide,https://www.udemy.com/course/neural-networks-in-python-a-guide-for-beginners/,999.99,4754,557,74,Beginner Level,4.487365,8.5,2020-03-31,Neural Networks
975906,The Sass Course! Learn Sass for Real-World Websites,https://www.udemy.com/course/learn-sass/,399.99,3195,557,18,All Levels,4.3631,3.5,2016-10-04,Sass
1051008,MongoDB 3.2: Professional Developer,https://www.udemy.com/course/mongodb-professional-developer/,399.99,3686,557,132,All Levels,4.2122498,16.0,2016-12-25,MongoDB
2942646,Unlock Python Regular Expressions,https://www.udemy.com/course/python-regex/,1099.99,4679,557,130,All Levels,4.6221447,6.0,2020-04-01,Python
2798218,"Node JS Cluster with PM2, RabbitMQ, Redis and Nginx",https://www.udemy.com/course/node-js-cluster/,599.99,3906,556,24,Intermediate Level,4.20896,2.5,2020-02-05,Node.Js
1512598,The Complete SQL Server For Beginners,https://www.udemy.com/course/the-complete-sql-server-for-developers/,399.99,2444,556,140,Beginner Level,4.543527,9.5,2018-01-16,SQL Server
1644560,DOCKER | Step by Step for Beginners | with Sample Project,https://www.udemy.com/course/what-is-docker-step-by-step-for-beginners/,399.99,7731,555,23,All Levels,4.3525786,5.0,2018-04-13,Docker
2983186,Computer Vision: Python OCR & Object Detection Quick Starter,https://www.udemy.com/course/computer-vision-python-ocr-object-detection-quick-starter/,699.99,6202,555,55,All Levels,4.303354,4.5,2020-04-10,Computer Vision
771448,Learn and Master C Programming For Absolute Beginners!,https://www.udemy.com/course/master-c-programming-with-visual-studio-for-all/,399.99,5343,555,150,All Levels,4.2376695,14.0,2016-02-23,Visual Studio
3309182,TypeScript 5 for developers,https://www.udemy.com/course/typescript-full-stack-programming/,899.99,5937,555,115,Intermediate Level,4.5610766,11.0,2020-07-07,Typescript
4313742,Data Science Mastery with Python: Comprehensive course,https://www.udemy.com/course/data-science-with-python-complete-course/,699.99,54104,554,81,All Levels,4.333202,20.0,2021-09-22,Data Science
633466,From 0 to 1: Design Patterns - 24 That Matter - In Java,https://www.udemy.com/course/from-0-to-1-design-patterns/,399.99,7553,554,63,All Levels,3.861883,11.5,2015-10-07,Java
1576602,Blockchain Programming,https://www.udemy.com/course/build-your-own-cryptocurrency-in-48-hours/,999.99,5781,554,83,Intermediate Level,4.2339344,14.0,2018-03-01,Blockchain
2338670,MySQL - Statistics for Data Science & Business Analytics,https://www.udemy.com/course/ureadup_sds/,399.99,7178,552,275,All Levels,4.1615553,14.5,2019-04-25,Data Analysis
1338502,Regression Analysis for Statistics & Machine Learning in R,https://www.udemy.com/course/regression-analysis-for-statistics-machine-learning-in-r/,399.99,4680,552,64,All Levels,4.607162,7.5,2017-09-02,Regression Analysis
2092442,Modern Android App Development Bootcamp With Kotlin 2020,https://www.udemy.com/course/the-android-development-bootcamp-2019/,399.99,7520,552,273,All Levels,4.3167577,35.5,2018-12-17,Android Development
4188360,Angular Fundamentals from Scratch & Unit/Integration Testing,https://www.udemy.com/course/angular-fundamentals-unit-integration-testing/,399.99,4422,552,63,All Levels,4.455367,11.0,2021-07-16,Unit Testing
4992188,DP-100 Azure Data Scientist Associate Complete Exam Guide,https://www.udemy.com/course/dp-100-azure-data-scientist-associate-complete-exam-guide/,1099.99,4008,552,97,All Levels,4.2534795,8.5,2022-11-23,Microsoft DP-100
1155262,"Angular 2 Complete E-Commerce App Course - Java,Spring,MySQL",https://www.udemy.com/course/build-angular-2-complete-e-comerce-app-java-spring-mysql/,699.99,2686,551,89,All Levels,3.6555276,20.5,2017-03-23,Spring Framework
2223404,Flutter & Dart Development For Building iOS and Android Apps,https://www.udemy.com/course/flutter-mobile-development/,899.99,29362,551,125,All Levels,4.4339204,10.0,2019-02-16,Google Flutter
268298,Load Testing Using HP LoadRunner 12,https://www.udemy.com/course/loadrunner12/,399.99,2847,550,91,All Levels,4.0746527,11.0,2014-07-24,LoadRunner
2426956,Python Programming for Begineers,https://www.udemy.com/course/python-for-machine-learning-t/,399.99,26814,550,37,Beginner Level,4.559059,2.5,2019-06-24,Python
1481866,Learn Python: The Complete Python Automation Course!,https://www.udemy.com/course/pythonautomation/,699.99,2883,550,55,All Levels,4.227,5.5,2017-12-25,Python
2363752,Xamarin Android: Learn to Build Native Android Apps With C#,https://www.udemy.com/course/xamarin-android-app-with-cshap/,1099.99,2583,550,198,All Levels,4.4976563,25.0,2019-05-12,Xamarin
3891376,Selenium in Java - Setup Simple Test Automation Framework,https://www.udemy.com/course/selenium-in-java-taf-for-beginners-learnit/,399.99,86467,549,37,All Levels,4.396955,5.5,2021-03-04,Selenium WebDriver
158964,Master Data Management,https://www.udemy.com/course/master-data-management/,599.99,2395,549,56,All Levels,3.2941577,3.0,2014-02-06,Database Management
3350306,Data Science and Machine Learning For Beginners with Python,https://www.udemy.com/course/data-science-and-machine-learning-for-beginners-with-python-c/,399.99,30096,548,79,Beginner Level,4.091342,8.0,2020-07-20,Data Science
3143396,MVVM Design Pattern in iOS Using SwiftUI,https://www.udemy.com/course/mvvm-design-pattern-in-swiftui/,1099.99,3757,548,73,All Levels,4.456881,7.0,2020-05-18,SwiftUI
2551847,iOS 12 Swift 4.2 - The Complete iOS App Development Bootcamp,https://www.udemy.com/course/ios-12-app-development-bootcamp/,1299.99,5707,547,526,All Levels,4.84832,55.5,2019-09-09,iOS Development
438970,"C, C++, Python and Ruby Programming",https://www.udemy.com/course/c-c-python-ruby-java-html5-php-programming-for-beginners/,399.99,26767,546,307,All Levels,4.2846656,25.5,2015-03-04,C (programming language)
3228865,"Learn to create WebXR, VR and AR, experiences using Three.JS",https://www.udemy.com/course/learn-webxr/,799.99,6161,546,53,Intermediate Level,4.4146156,5.5,2020-06-12,WebXR
2456220,Java Interview Questions Boot Camp - 1000+ Q& A Master Class,https://www.udemy.com/course/java-interview-questions-bootcamp-master-class-1000-java-questions/,999.99,6925,545,178,All Levels,4.325391,25.0,2019-07-12,Java
5082092,2024 C Programming Bootcamp - The Complete C Language Course,https://www.udemy.com/course/c-programming-bootcamp-for-beginners/,799.99,29295,545,84,All Levels,4.467703,12.0,2023-01-13,C (programming language)
5143246,Build Python Programs with ChatGPT with Zero Coding Skills,https://www.udemy.com/course/turn-ideas-into-python-programs-with-chatgpt/,899.99,4361,545,26,Beginner Level,4.57425,3.0,2023-02-07,ChatGPT
706004,Intermediate iOS - Get Job Ready with Swift 2,https://www.udemy.com/course/intermediate-ios/,399.99,3856,545,143,Intermediate Level,4.156024,24.0,2015-12-24,Swift
1610356,Git for Windows: Step-By-Step Mastery using Commands and GUI,https://www.udemy.com/course/git-for-windows/,399.99,10415,545,130,All Levels,4.4464397,8.0,2018-03-22,Git
4779652,React - Complete Developer Course with Hands-On Projects,https://www.udemy.com/course/react-complete-developer-course-with-hands-on-projects/,399.99,60923,545,87,Beginner Level,4.1914096,10.5,2022-07-13,React JS
1281488,Apache Spark Hands on Specialization for Big Data Analytics,https://www.udemy.com/course/apache-spark-hands-on-course-big-data-analytics/,799.99,12454,544,73,All Levels,3.8126445,12.0,2017-07-06,Apache Spark
522140,QlikView Server and Publisher,https://www.udemy.com/course/qlikview-server-and-publisher/,699.99,2242,544,64,All Levels,4.2466197,9.0,2015-06-06,Qlikview
1581690,Modern web development course: beginner to advanced,https://www.udemy.com/course/mordern-web-development-course-beginner-to-advanced/,399.99,23338,544,48,Beginner Level,4.2521634,5.0,2018-03-05,Front End Web Development
4252124,Advanced Foundations of Python Programming,https://www.udemy.com/course/advanced-foundations-of-python-programming-complete-training/,399.99,127565,543,58,All Levels,4.3241143,4.0,2021-08-19,Python
1055398,R Programming Hands-on Specialization for Data Science (Lv1),https://www.udemy.com/course/r-programming-data-science-hands-on-course/,399.99,21485,542,87,Beginner Level,4.1416435,11.0,2016-12-30,Data Science
3538844,Full Oracle Database Administration with RAC,https://www.udemy.com/course/full-oracle-database-administration-with-rac/,1099.99,4720,542,150,All Levels,4.4508896,21.5,2020-10-01,Oracle Database
2366246,Appium WinAppDriver C# Windows Desktop UI Automation Testing,https://www.udemy.com/course/appium-winappdriver-automation-testing/,999.99,2409,541,79,Intermediate Level,4.2570634,5.0,2019-05-13,Automation Testing
5344470,Appian Learning From Beginner to Advanced,https://www.udemy.com/course/appian-learning-from-beginner-to-advanced/,399.99,2798,541,34,Intermediate Level,4.552291,4.0,2023-05-24,N/A
919922,"Regression, Data Mining, Text Mining, Forecasting using R",https://www.udemy.com/course/data-science-using-r/,399.99,4712,540,181,All Levels,4.4794507,33.0,2016-08-01,Text Mining
921168,Android Material Design,https://www.udemy.com/course/android-material-design/,399.99,3078,540,43,All Levels,4.485689,6.0,2016-08-02,Android Development
5636404,HTML -  The Complete Guide to HTML for Beginners,https://www.udemy.com/course/html-the-complete-guide-to-html-zero-to-hero/,399.99,26198,539,21,All Levels,3.9263554,2.0,2023-10-31,N/A
2457348,Learn Flowcharting. Be a Professional programmer!,https://www.udemy.com/course/flowcharting-flowchart-learn-flowcharting-be-a-professional-programmer/,399.99,52789,539,13,All Levels,4.2775664,1.5,2019-07-13,Flowcharting
4332972,Postman Tutorial: Getting Started with API Testing,https://www.udemy.com/course/postman-tutorial/,399.99,2386,539,61,Beginner Level,4.5702825,3.5,2021-10-04,Postman
446074,Learning Data Structures and Algorithms,https://www.udemy.com/course/learning-data-structures-and-algorithms/,399.99,3332,538,102,Beginner Level,4.3609743,8.0,2015-03-12,Data Structures
5663766,Python Programming: Python Bootcamp For Beginners,https://www.udemy.com/course/python-programming-python-bootcamp-for-beginners/,399.99,32466,538,30,All Levels,4.1554713,3.5,2023-11-17,N/A
1075796,Learn By Example : Apache Storm,https://www.udemy.com/course/learn-by-example-apache-storm/,399.99,5103,537,35,All Levels,4.02014,4.0,2017-01-14,Apache Storm
1638634,The Complete Guide to JSON Parsing Using Swift 5,https://www.udemy.com/course/ultimate-guide-to-json-parsing-with-swift/,799.99,6284,537,31,All Levels,4.586778,3.0,2018-04-09,Swift
442580,Mastering ASP.NET 4 from scratch Using C#,https://www.udemy.com/course/masteraspnet/,399.99,2478,536,196,All Levels,4.3601866,26.5,2015-03-09,ASP.NET
3598748,Intermediate Python Immersive Training | Boost your career,https://www.udemy.com/course/the-intermediate-python-training-boost-your-python-skills/,399.99,159175,536,54,Intermediate Level,3.9927647,2.5,2020-10-28,Python
4710062,SignalR - The Complete Guide (with real world examples),https://www.udemy.com/course/signalr-the-complete-guide/,1099.99,4028,536,66,Beginner Level,4.694975,5.0,2022-05-30,SignalR
4051480,"Database Engineer/DBA - (PostgreSQL, IBM-DB2, MariaDB,NoSQL)",https://www.udemy.com/course/database-engineerdba-postgresql-ibm-db2-mariadbnosql/,899.99,32085,535,191,Beginner Level,4.548803,18.0,2021-05-15,Database Administration
3309906,Oil & Gas Process Simulation/ Modeling Using Aspen HYSYS,https://www.udemy.com/course/oil-gas-process-simulation-modeling-using-aspen-hysys/,1199.99,2056,534,32,Intermediate Level,4.418267,4.0,2020-07-07,Aspen HYSYS
5196034,Java Programming: A Comprehensive Bootcamp from Zero to Hero,https://www.udemy.com/course/java-programming-a-comprehensive-bootcamp-from-zero-to-hero/,1099.99,4339,534,533,Beginner Level,4.6792207,66.5,2023-03-06,N/A
5464302,Master Nuxt 3 - Full-Stack Complete Guide,https://www.udemy.com/course/master-nuxt-full-stack-complete-guide/,1399.99,3641,534,114,All Levels,4.5189795,15.5,2023-07-25,N/A
1988668,Full JavaScript Masterclass Course: ES6 Modern Development,https://www.udemy.com/course/javascript-series/,399.99,31091,533,70,All Levels,3.819795,5.0,2018-10-25,JavaScript
937586,"Ruby on Rails 5 - BDD, RSpec and Capybara",https://www.udemy.com/course/ruby-rails-5-bdd-rspec-capybara/,399.99,4169,533,145,All Levels,4.2449374,15.0,2016-08-22,Ruby on Rails
1402966,JavaScript Console Object Ultimate Guide,https://www.udemy.com/course/javascript-console-object-ultimate-guide/,399.99,27156,533,15,All Levels,4.364759,1.0,2017-10-21,JavaScript
2000596,VPC Solutions with EC2 for Production: AWS with Terraform,https://www.udemy.com/course/vpc-solutions-with-ec2-for-production-aws-with-terraform/,399.99,4135,532,49,All Levels,4.2296076,4.5,2018-10-31,Terraform
2652488,Artificial Neural Networks for Business Managers in R Studio,https://www.udemy.com/course/neural-network-understanding-and-building-an-ann-in-r/,399.99,107519,532,63,All Levels,4.411901,7.5,2019-11-12,Neural Networks
2420262,Support Vector Machines in Python: SVM Concepts & Code,https://www.udemy.com/course/machine-learning-adv-support-vector-machines-svm-python/,799.99,91461,532,63,All Levels,4.5740843,6.5,2019-06-19,Machine Learning
3373188,Python Programming for Beginners - Practical & In Real-Time,https://www.udemy.com/course/learn-complete-python-3-for-beginners/,399.99,40356,532,50,All Levels,4.1406474,2.0,2020-07-28,Python
4615892,Build Facebook clone with REACT JS AND THE MERN STACK,https://www.udemy.com/course/build-facebook-clone-and-master-react-js-mern-stack-2022/,899.99,4334,532,159,All Levels,4.3934813,35.0,2022-03-28,Full Stack Web Development
1935050,Professional Azure SQL Database Administration,https://www.udemy.com/course/professional-azure-sql-database-administration/,399.99,2086,531,66,Expert Level,4.212857,5.0,2018-09-27,Microsoft Azure
2758666,Learn Unity Games Engine & C# By Creating A VR Space Shooter,https://www.udemy.com/course/unityspaceshooter/,1099.99,4312,529,43,Beginner Level,4.5253353,5.5,2020-01-14,C#
4743940,The Full Stack Web Development Bootcamp (Frontend & Backend),https://www.udemy.com/course/2022-the-master-in-web-development-backend-frontend/,399.99,44201,529,471,All Levels,4.2654443,43.5,2022-06-21,Web Development
2109358,Deluge on a Luge: Learn Zoho Programming,https://www.udemy.com/course/deluge-on-a-luge-learn-zoho-programming/,799.99,2408,529,94,Beginner Level,3.8568604,6.0,2018-12-27,Zoho
1485842,BDD in C# - using Specflow (Cucumber) to develop a REST API and automate software testing,https://www.udemy.com/course/bdd-in-c-using-specflow-cucumber-to-develop-a-rest-api/,399.99,5853,528,12,All Levels,3.934013,1.5,2017-12-28,BDD Behavior Driven Development
3104578,"Create Modern Website Using HTML, CSS And Bootstrap",https://www.udemy.com/course/create-modern-website-using-html-css-and-bootstrap/,399.99,2153,528,76,All Levels,4.578263,12.5,2020-05-08,Bootstrap
3243024,Instagram Firestore App Clone | Swift 5 + iOS 14 | MVVM,https://www.udemy.com/course/instagram-firestore-app-clone-swift-5-ios-14-mvvm/,799.99,3284,528,72,Intermediate Level,4.7092195,17.0,2020-06-16,iOS Development
5344102,Learn C# Full Stack Development with Angular and ASP.NET,https://www.udemy.com/course/master-fullstack-web-development-with-angular-and-csharp-aspnet/,1199.99,3686,528,272,Intermediate Level,4.631126,20.0,2023-05-24,N/A
237128,The Complete ASP.Net Web Forms with ADO.Net From Scratch,https://www.udemy.com/course/aspnet-and-adonet-from-scratch/,799.99,10801,528,61,All Levels,4.306459,9.5,2014-06-04,Ado.Net
2002948,The Advanced Xamarin Developer Masterclass,https://www.udemy.com/course/the-advanced-xamarin-developer-masterclass/,899.99,6366,527,90,Intermediate Level,4.256055,14.5,2018-11-02,Xamarin
3958236,Beginner's guide to Competitive programming using python,https://www.udemy.com/course/competitive-programming-using-python/,399.99,56889,527,6,Beginner Level,4.299488,1.0,2021-04-04,Python
2160644,Procedural Race Tracks - Houdini 17.5/18 and Houdini Engine,https://www.udemy.com/course/procedural-race-tracks-houdini-175-and-houdini-engine/,1299.99,3772,527,249,Beginner Level,4.719819,24.0,2019-01-18,Houdini Software
1008246,Modern Multi Vendors E-Commerce Store In PHP,https://www.udemy.com/course/modern-e-commerce-store-in-php-mysqli-with-bootstrap/,899.99,13401,527,527,All Levels,4.096988,116.5,2016-11-10,Bootstrap
1351074,PLC & AC Drive with Automatic & Manual Industrial Control,https://www.udemy.com/course/plc-ac-drive-with-automatic-manual-industrial-control/,999.99,3160,527,125,All Levels,4.4163136,19.5,2017-09-15,PLC
4885232,WordPress Crash Course: Build any Website in Minutes!,https://www.udemy.com/course/wordpress-mastery-for-beginners-learn-wordpress-fast/,399.99,59896,527,27,Beginner Level,4.2447414,2.5,2022-09-16,WordPress
4152302,"Master Redis - From Beginner to Advanced, 20+ hours",https://www.udemy.com/course/masterredis/,1299.99,6984,527,312,All Levels,4.6615486,22.0,2021-06-28,Redis
4154052,React Js With Laravel Build Complete PWA Ecommerce Project,https://www.udemy.com/course/react-with-laravel-build-pwa-ecommerce-project/,1599.99,3268,526,471,All Levels,4.3217793,79.5,2021-06-29,React JS
4832792,Modern Unity UI with UI Toolkit,https://www.udemy.com/course/modern-unity-ui-with-ui-toolkit/,1099.99,3365,526,157,All Levels,4.430417,21.0,2022-08-15,Unity
717884,How To Launch Your App In  Just 16 hrs - Android Development,https://www.udemy.com/course/design-code-an-android-app-from-scratch/,399.99,2110,525,110,All Levels,4.1927323,16.5,2016-01-06,Android Development
4929064,Data Science & Machine Learning: Naive Bayes in Python,https://www.udemy.com/course/data-science-machine-learning-naive-bayes-in-python/,1099.99,6539,525,45,All Levels,4.656944,7.5,2022-10-14,Data Science
1510324,Learn SASS and SCSS,https://www.udemy.com/course/learn-sass-and-scss/,399.99,1858,524,41,Intermediate Level,4.430721,3.5,2018-01-15,Sass
4835218,TailwindCSS from A to Z: Master TailwindCSS Quickly,https://www.udemy.com/course/learn-tailwind-css-quickly/,399.99,57980,524,23,Beginner Level,4.02317,1.5,2022-08-16,Tailwind CSS
759196,Build a Idle Clicker Business Sim: Unity C# Game Development,https://www.udemy.com/course/build-a-tycoon-business-sim-in-unity3d-c-game-development/,399.99,3152,524,68,All Levels,4.405628,14.0,2016-02-11,Game Development Fundamentals
1064950,17 Beginner C# Walkthrough Projects step by step,https://www.udemy.com/course/17-beginner-c-walkthrough-projects-step-by-step/,399.99,3325,524,180,Beginner Level,3.9823074,17.5,2017-01-06,C#
4107926,C++ MASTERY Course – Build Extraordinary Apps (Step-by-step),https://www.udemy.com/course/the-complete-c-plus-plus-programming-course-build-10-computer-apps/,399.99,34862,523,63,All Levels,3.6515846,17.5,2021-06-07,C++
1336532,HTML5 & CSS3 for Beginners | The Ultimate Guide,https://www.udemy.com/course/html5-and-css3-step-by-step-from-the-complete-scratch/,799.99,10855,523,64,All Levels,4.500674,4.5,2017-08-31,Web Development
1475836,Master Wix - Create a Wix Website in 1 hour,https://www.udemy.com/course/master-wix-create-a-wix-website-in-1-hour/,399.99,3077,523,16,Beginner Level,4.5280213,1.0,2017-12-20,Wix
3542736,Tailwind CSS - A new way to > THINK < CSS,https://www.udemy.com/course/tailwindcss-with-examples/,399.99,5051,523,55,All Levels,4.3467827,7.5,2020-10-02,Tailwind CSS
3706472,Ansible: Beginner to Pro,https://www.udemy.com/course/ansible-masterclass/,399.99,4438,523,111,Beginner Level,4.562122,4.5,2020-12-15,Ansible
5180026,Troubleshooting Backend Performance,https://www.udemy.com/course/discovering-backend-bottlenecks-unlocking-peak-performance/,1299.99,10176,523,46,Intermediate Level,4.765735,10.5,2023-02-25,N/A
5985968,Intro to Data Engineering,https://www.udemy.com/course/intro-to-data-engineering/,599.99,3205,530,46,Beginner Level,4.5643992,3.5,2024-05-22,N/A
2749466,x86 Assembly Language Programming Masters Course,https://www.udemy.com/course/x86-assembly-language-programming-masters-course/,799.99,13416,522,27,All Levels,4.6010046,3.5,2020-01-09,Assembly Language
1781754,Solidity Smart Contracts: Build DApps In Ethereum Blockchain,https://www.udemy.com/course/solidity-smart-contracts-build-dapps-in-ethereum-blockchain/,399.99,18795,522,70,All Levels,4.158286,5.0,2018-07-04,Smart Contracts
6093253,AI-Agents: Automation & Business with LangChain & LLM Apps,https://www.udemy.com/course/ai-agents-automation-business-with-langchain-llm-apps/,799.99,5540,546,71,All Levels,4.753016,9.5,2024-07-25,N/A
2285313,JavaScript Programming from A-Z: Learn to Code in JavaScript,https://www.udemy.com/course/complete-javascript/,399.99,21898,522,40,All Levels,3.7066102,3.5,2019-03-22,Java
5379320,LangChain For Generative AI: Using OpenAI LLMs in Python,https://www.udemy.com/course/langchain-for-developers-using-openai-llms-in-python/,399.99,2736,522,32,All Levels,4.411418,2.5,2023-06-10,N/A
2444066,Setup a Virtual Web Server using Linode or Digital Ocean,https://www.udemy.com/course/setup-a-virtual-web-server-using-linode-or-digital-ocean/,399.99,146197,522,68,Beginner Level,4.5129094,8.0,2019-07-04,Virtual Machine
30318,Learning JavaScript Programming Tutorial. A Definitive Guide,https://www.udemy.com/course/programming-javascript/,799.99,17371,521,93,All Levels,4.271766,9.5,2012-11-22,JavaScript
3445780,Advanced T-SQL: Window Functions for Advanced Querying,https://www.udemy.com/course/sql-window-functions-for-advanced-querying/,399.99,2961,521,17,Intermediate Level,4.5623555,1.5,2020-08-24,Data Analysis
3308260,How to Make a 2D Platformer with Unity & C#,https://www.udemy.com/course/how-to-make-a-2d-platformer-with-unity-c/,599.99,3009,521,22,Beginner Level,4.241495,2.0,2020-07-07,Unity
1738022,Build a User Authentication Web App With Python and Django,https://www.udemy.com/course/build-a-user-authentication-web-app-with-python-and-django/,699.99,7245,521,32,Beginner Level,4.7037516,2.5,2018-06-08,Django
